co_seq_curso,no_curso,qt_carga_horaria_total,co_seq_orgao,sg_orgao,no_orgao,no_formato,no_nivel,no_modalidade,ds_imagem,status,status_ordem,rank,metadata_coleta,id,titulo,descricao,carga_horaria,categoria,publico_alvo,palavras_chave,link,vagas,numero_vagas,qt_vagas,vagas_disponiveis,inicio_inscricao,fim_inscricao,data_inicio,data_fim,modalidade,tipo_curso,nivel,area_tematica,instituicao,coordenador,tutores,certificacao,pre_requisitos,objetivos,metodologia,avaliacao,bibliografia
45222,Processos de Trabalho e Redes de Atenção à Saúde,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45222_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985294', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46643,Profissionalismo e Identidade Profissional do Preceptor,15,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46643_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985301', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47062,Programa Academia da Saúde,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47062_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985380', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47053,Programa Bolsa Família,45,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/47053_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985392', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47025,Programa de formação para organização e qualificação do cuidado às pessoas com Doenças Crônicas Não transmissíveis (DCNT) na Atenção Primária do Estado de Goiás para gestores da área da saúde,115,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47025_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985399', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46901,Programa de formação para organização e qualificação do cuidado às pessoas com Doenças Crônicas Não transmissíveis (DCNT) na Atenção Primária do Estado de Goiás para profissionais da saúde,180,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Extensão,Aperfeiçoamento,https://ppuview.unasus.gov.br/arouca_imagens/46901_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985404', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46602,Promoção da Alimentação Adequada e Saudável na Atenção Básica - PAAS.,30,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46602_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985410', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45321,Promoção da alimentação saudável na Atenção Básica,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45321_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985416', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46869,Promoção da atividade física na Atenção Primária à Saúde e sua inserção nos instrumentos de planejamento e de gestão do SUS,60,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46869_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985421', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45306,Promoção do aleitamento materno na Atenção Básica,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45306_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985428', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45881,Promoção do ganho de peso adequado na gestação,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45881_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985435', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45322,Promoção do uso racional de medicamentos na Atenção Básica,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45322_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985441', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46883,Promovendo mudanças: comunicação inclusiva nos serviços de Atenção Primária à Saúde,60,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46883_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985447', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45821,Propedêutica Cardiovascular na Atenção Básica,60,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45821_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985454', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46742,Proteger e Cuidar de adolescentes na APS,45,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46742_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985461', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46262,Protocolo Clínico da COVID-19 na Atenção Primária à Saúde,20,4511561,UFPI,Universidade Federal do Piauí,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46262_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:00.985468', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47024,QualiGuia - Formação para utilização dos Protocolos de Uso do Guia Alimentar para a População Brasileira,30,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/47024_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314371', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46642,Queixas comuns no atendimento à demanda espontânea e urgências e/ou emergências na Atenção Primária à Saúde 1,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46642_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314387', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46635,Queixas Comuns no Atendimento à Demanda Espontânea e Urgências e/ou Emergências na Atenção Primária à Saúde 2,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46635_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314392', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45107,Queixas de Lesões Anogenitais,15,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45107_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314396', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45108,Queixas Mamárias,15,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45108_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314399', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46565,Raciocínio Clínico e Competência Diagnóstica,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46565_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314403', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45542,"Rastreamento, Check up e Prevenção Quaternária",60,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45542_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314407', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46749,Reabilitação da Pessoa com Complicações Pós Acidente Vascular Encefálico (AVE),30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46749_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314411', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46639,Reabilitação do paciente com condições pós-covid,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46639_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314414', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46786,"Reconhecendo a Norma Brasileira de Comercialização de Alimentos para Lactentes e Crianças de Primeira Infância, Bicos, Chupetas e Mamadeiras (NBCAL): formação para Profissionais da Rede de Atenção à Saúde",30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46786_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314418', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45811,Reconhecendo o sobrepeso e a obesidade no contexto da Atenção Primária à Saúde,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45811_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314422', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46745,Reconhecimento do Território,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46745_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314425', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45564,Rede Cegonha,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45564_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314429', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46709,Rede de apoio às mulheres em situação de violência doméstica,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46709_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314432', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45565,Rede de Atenção à Saúde das Pessoas com Doenças Crônicas no Âmbito do Sistema Único de Saúde,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45565_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314436', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47000,Rede de atenção às pessoas em situação de violência por parceiro íntimo,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47000_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314439', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45656,Rede de Atenção às Urgências no Âmbito do Sistema Único de Saúde,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45656_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314445', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45657,Rede de Cuidado às Pessoas com Deficiência,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45657_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314448', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46773,Rede Integrada e Cuidados Integrados,5,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46773_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314452', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46202,Rede Nacional de Dados em Saúde: o que precisamos saber?,15,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46202_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314456', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45201,Redes de atenção à violência por parceiro íntimo,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45201_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:02.314459', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46442,Redução da mortalidade materna I,90,4511561,UFPI,Universidade Federal do Piauí,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46442_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585953', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46541,Redução da mortalidade materna II,90,4511561,UFPI,Universidade Federal do Piauí,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46541_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585966', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44784,Regulação da Assistência Hospitalar,30,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44784_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585971', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44882,Regulação das Urgências,45,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44882_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585975', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44704,Regulação do Acesso Ambulatorial,45,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44704_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585979', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44663,Regulação nas Redes de Atenção à Saúde,15,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44663_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585983', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46676,Repositórios e sistemas de registro eletrônico em saúde,15,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46676_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585987', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44573,Responsabilidade Fiscal na Gestão Pública,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44573_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585991', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45058,Saúde Bucal da Gestante,45,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45058_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585996', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Saúde da Familia,390,10,UFCSPA,Universidade Federal de Ciências da Saúde de Porto Alegre,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/69_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.585999', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Saúde da Família,496,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/65_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586003', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44535,Saúde da Família - ESF11,360,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44535_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586007', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44604,Saúde da Família - ESF12,480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44604_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586011', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44813,Saúde da Família II,420,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44813_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586015', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421,Saúde da Família - Mais Médicos,390,10,UFCSPA,Universidade Federal de Ciências da Saúde de Porto Alegre,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6421_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586019', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44345,Saúde da Família - Profissionais da Atenção Básica,450,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44345_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586022', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6719,Saúde da Família - Profissionais da Atenção Básica - Mais Médicos e PROVAB (PAB4),480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6719_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586026', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43961,Saúde da Família - Profissionais da Atenção Básica - Mais Médicos e PROVAB (PAB6),480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/43961_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586029', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6479,Saúde da Família - Profissionais da Atenção Básica - Mais Médicos (PAB3),480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6479_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586033', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28581,Saúde da Família - Profissionais da Atenção Básica - Mais Médicos (PAB5),480,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/28581_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:03:03.586037', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
